data_hora,ticker,intervalo_utilizado,mensagem
2025-06-03 14:02,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:02,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:02,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:39,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:42,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:45,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:19,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:20,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:21,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:21,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:21,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:22,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:25,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:46,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:57,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:57,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:57,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:58,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:58,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:58,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:58,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:58,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:59,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:59,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-07 00:01,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-07 00:02,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-07 00:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:49,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:53,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:53,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:54,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:54,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:54,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:54,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:55,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:55,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:56,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:25,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:25,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:25,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:25,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:26,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:26,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:27,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:28,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:33,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 15:02,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 15:39,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 17:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 17:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 17:29,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:14,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:14,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:14,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:16,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:19,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:27,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 23:53,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:43,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:45,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:45,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:45,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:45,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:45,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:46,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:46,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:46,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:47,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:47,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:26,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:27,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:27,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:27,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:28,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:28,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:28,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:28,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:29,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:30,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:31,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:32,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:34,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 19:56,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:21,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:23,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:24,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:25,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:25,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:25,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:25,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:25,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:25,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:25,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:27,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-14 18:28,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 18:48,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 18:48,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 18:49,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 18:49,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 18:49,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 18:49,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 18:49,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 18:50,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 18:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 18:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 18:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-15 22:18,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:29,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:30,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:30,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:32,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:32,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:32,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:32,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:32,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:32,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:33,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:33,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 17:34,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 19:42,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 19:42,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 19:45,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 19:49,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 19:57,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 20:06,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 20:06,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 20:18,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 20:20,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 20:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 20:37,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 21:21,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 22:17,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 22:24,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-16 23:33,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 12:25,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 12:25,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 12:26,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 12:26,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 12:27,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 12:27,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 12:27,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 12:27,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 12:27,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 12:27,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 12:28,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 15:36,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:48,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:48,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:50,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:50,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:50,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:50,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:50,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:50,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:51,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 17:54,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 18:13,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 18:20,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 18:38,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 18:47,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 19:09,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 19:10,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-17 21:53,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 01:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 08:57,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 14:07,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 14:07,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 14:08,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 14:08,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 14:09,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 14:09,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 14:09,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 14:09,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 14:09,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 14:09,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-18 14:10,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 15:40,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 15:41,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 15:41,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 15:42,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 15:42,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 15:42,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 15:42,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 15:42,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 15:42,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 15:43,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 15:45,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-20 16:10,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-21 12:05,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-21 12:06,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-21 12:09,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-21 12:10,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-21 12:10,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-21 12:10,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-21 12:10,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-21 12:10,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-21 12:10,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-21 12:10,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-21 12:11,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 09:43,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 10:20,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 10:21,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 10:22,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 10:22,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 10:22,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 10:22,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 10:22,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 10:22,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 10:22,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 10:22,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 10:23,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 13:42,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 21:42,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-22 21:42,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-23 12:59,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 11:08,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 11:08,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 11:09,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 11:09,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 11:09,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 11:10,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 11:10,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 11:10,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 11:10,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 11:10,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 11:11,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 12:08,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 12:09,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 13:40,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-25 14:56,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-26 17:29,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-27 12:10,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-27 12:11,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-27 12:12,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-27 12:12,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-27 12:12,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-27 12:12,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-27 12:12,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-27 12:12,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-27 12:12,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-27 12:12,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-27 12:13,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-28 21:18,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-28 21:18,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-28 21:19,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-28 21:19,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-28 21:19,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-28 21:19,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-28 21:19,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-28 21:20,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-28 21:20,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-28 21:20,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-28 21:21,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-08-29 00:43,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
